id,name,images,added_date,release_date,url,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
030OCtLMrljNhp8OWHBWW3,Hey Daddy (Daddy's Home),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0286b0c9728ad3ed338eaeea79', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485186b0c9728ad3ed338eaeea79', 'width': 64}]",2022-02-17T23:02:00Z,2010-03-30,https://open.spotify.com/track/030OCtLMrljNhp8OWHBWW3,23zg3TcAtWQy7J6upgbUnj,78,0.59,0.698,11,-4.262,1,0.0286,0.000176,0.0,0.107,0.352,95.975,audio_features,spotify:track:030OCtLMrljNhp8OWHBWW3,https://api.spotify.com/v1/tracks/030OCtLMrljNhp8OWHBWW3,https://api.spotify.com/v1/audio-analysis/030OCtLMrljNhp8OWHBWW3,224093,4
2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d6165c0d6eba7e5bf3fca16d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d6165c0d6eba7e5bf3fca16d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d6165c0d6eba7e5bf3fca16d', 'width': 64}]",2022-02-17T23:02:00Z,2010-08-09,https://open.spotify.com/track/2V4bv1fNWfTcyRJKmej6Sj,2KsP6tYLJlTBvSUxnwlVWa,78,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,audio_features,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,https://api.spotify.com/v1/tracks/2V4bv1fNWfTcyRJKmej6Sj,https://api.spotify.com/v1/audio-analysis/2V4bv1fNWfTcyRJKmej6Sj,213293,4
3ZdJffjzJWFimSQyxgGIxN,Just A Dream,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ad198c2dfdaf6b7fdc460df7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ad198c2dfdaf6b7fdc460df7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ad198c2dfdaf6b7fdc460df7', 'width': 64}]",2022-02-17T23:02:00Z,2010-11-12,https://open.spotify.com/track/3ZdJffjzJWFimSQyxgGIxN,2gBjLmx6zQnFGQJCAQpRgw,77,0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917,audio_features,spotify:track:3ZdJffjzJWFimSQyxgGIxN,https://api.spotify.com/v1/tracks/3ZdJffjzJWFimSQyxgGIxN,https://api.spotify.com/v1/audio-analysis/3ZdJffjzJWFimSQyxgGIxN,237800,4
5jzKL4BDMClWqRguW5qZvh,Teenage Dream,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d20c38f295039520d688a888', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d20c38f295039520d688a888', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d20c38f295039520d688a888', 'width': 64}]",2022-02-17T23:02:00Z,2010-01-01,https://open.spotify.com/track/5jzKL4BDMClWqRguW5qZvh,6jJ0s89eD6GaHleKKya26X,76,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,audio_features,spotify:track:5jzKL4BDMClWqRguW5qZvh,https://api.spotify.com/v1/tracks/5jzKL4BDMClWqRguW5qZvh,https://api.spotify.com/v1/audio-analysis/5jzKL4BDMClWqRguW5qZvh,227741,4
3GBApU0NuzH4hKZq4NOSdA,What You Know,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273585f3d70dce678a5978a0941', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02585f3d70dce678a5978a0941', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851585f3d70dce678a5978a0941', 'width': 64}]",2022-02-17T23:02:00Z,2010-02-17,https://open.spotify.com/track/3GBApU0NuzH4hKZq4NOSdA,536BYVgOnRky0xjsPT96zl,76,0.563,0.739,6,-4.239,0,0.0416,0.00073,1.45e-05,0.0822,0.775,139.0,audio_features,spotify:track:3GBApU0NuzH4hKZq4NOSdA,https://api.spotify.com/v1/tracks/3GBApU0NuzH4hKZq4NOSdA,https://api.spotify.com/v1/audio-analysis/3GBApU0NuzH4hKZq4NOSdA,191707,4
2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27337ce3dd20c2318e13c6608ed', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0237ce3dd20c2318e13c6608ed', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485137ce3dd20c2318e13c6608ed', 'width': 64}]",2022-02-17T23:02:00Z,2010-03-09,https://open.spotify.com/track/2M9ULmQwTaTGmAdXaXpfz5,7o9Nl7K1Al6NNAHX6jn6iG,76,0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776,audio_features,spotify:track:2M9ULmQwTaTGmAdXaXpfz5,https://api.spotify.com/v1/tracks/2M9ULmQwTaTGmAdXaXpfz5,https://api.spotify.com/v1/audio-analysis/2M9ULmQwTaTGmAdXaXpfz5,211160,4
6DkXLzBQT7cwXmTyzAB1DJ,What's My Name?,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0231548865f7c729290b96c794', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485131548865f7c729290b96c794', 'width': 64}]",2022-02-17T23:02:00Z,2010-01-01,https://open.spotify.com/track/6DkXLzBQT7cwXmTyzAB1DJ,5pKCCKE2ajJHZ9KAiaK11H,75,0.689,0.784,2,-2.972,1,0.074,0.182,0.0,0.0843,0.561,99.954,audio_features,spotify:track:6DkXLzBQT7cwXmTyzAB1DJ,https://api.spotify.com/v1/tracks/6DkXLzBQT7cwXmTyzAB1DJ,https://api.spotify.com/v1/audio-analysis/6DkXLzBQT7cwXmTyzAB1DJ,263173,4
4TCL0qqKyqsMZml0G3M9IM,Telephone,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735c9890c0456a3719eeecd8aa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025c9890c0456a3719eeecd8aa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515c9890c0456a3719eeecd8aa', 'width': 64}]",2022-02-17T23:02:00Z,2009-11-05,https://open.spotify.com/track/4TCL0qqKyqsMZml0G3M9IM,1HY2Jd0NmPuamShAr6KMms,75,0.824,0.836,3,-5.903,1,0.0404,0.00521,0.000817,0.112,0.716,122.014,audio_features,spotify:track:4TCL0qqKyqsMZml0G3M9IM,https://api.spotify.com/v1/tracks/4TCL0qqKyqsMZml0G3M9IM,https://api.spotify.com/v1/audio-analysis/4TCL0qqKyqsMZml0G3M9IM,220640,4
4AYX69oFP3UOS1CFmV9UfO,Bottoms Up (feat. Nicki Minaj),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27384bb915bae941f5ea159d64d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0284bb915bae941f5ea159d64d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485184bb915bae941f5ea159d64d', 'width': 64}]",2022-02-17T23:02:00Z,2010-09-14,https://open.spotify.com/track/4AYX69oFP3UOS1CFmV9UfO,2iojnBLj0qIMiKPvVhLnsH,74,0.844,0.601,1,-5.283,1,0.157,0.0205,0.0,0.385,0.331,73.989,audio_features,spotify:track:4AYX69oFP3UOS1CFmV9UfO,https://api.spotify.com/v1/tracks/4AYX69oFP3UOS1CFmV9UfO,https://api.spotify.com/v1/audio-analysis/4AYX69oFP3UOS1CFmV9UfO,242013,4
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273484d121f0e2d2caf87d5d10b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02484d121f0e2d2caf87d5d10b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851484d121f0e2d2caf87d5d10b', 'width': 64}]",2022-02-17T23:02:00Z,2010-04-27,https://open.spotify.com/track/6lV2MSQmRIkycDScNtrBXO,5ndkK3dpZLKtBklKjxNQwT,78,0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033,audio_features,spotify:track:6lV2MSQmRIkycDScNtrBXO,https://api.spotify.com/v1/tracks/6lV2MSQmRIkycDScNtrBXO,https://api.spotify.com/v1/audio-analysis/6lV2MSQmRIkycDScNtrBXO,180480,4
