id,name,images,added_date,release_date,url,artist,popularity,error
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ec96e006b8bdfc582610ec13', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ec96e006b8bdfc582610ec13', 'width': 64}]",2022-07-15T04:18:55Z,2022-05-13,https://open.spotify.com/track/4h9wh7iOZ0GGn8QVp4RAOB,5Pwc4xIPtQLFEnJriah9YJ,90,{'status': 429}
0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731c069c836dc6cd5b34c310fe', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021c069c836dc6cd5b34c310fe', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511c069c836dc6cd5b34c310fe', 'width': 64}]",2022-06-25T14:41:13Z,2022-06-24,https://open.spotify.com/track/0mBP9X2gPCuapvpZ7TGDk3,6VuMaDnrHyPL1p4EHjYLi7,78,{'status': 429}
2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273370ed6a9ced20874385fb147', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02370ed6a9ced20874385fb147', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851370ed6a9ced20874385fb147', 'width': 64}]",2022-04-13T20:40:45Z,2022-04-07,https://open.spotify.com/track/2DB4DdfCFMw1iaR6JaR03a,4nDoRrQiYLoBzwC5BhVJzF,76,{'status': 429}
58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27353a2e11c1bde700722fecd2e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0253a2e11c1bde700722fecd2e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485153a2e11c1bde700722fecd2e', 'width': 64}]",2022-05-05T02:50:08Z,2020-01-10,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,67MNhiAICFY6Pwc2YxCO0K,83,{'status': 429}
38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27304cd9a1664fb4539a55643fe', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0204cd9a1664fb4539a55643fe', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485104cd9a1664fb4539a55643fe', 'width': 64}]",2022-09-27T01:14:24Z,2022-09-22,https://open.spotify.com/track/38T0tPVZHcPZyhtOcCP7pF,7jVv8c5Fj3E9VhNjxT4snq,79,{'status': 429}
76YSWx6L6FNsuaP6GWBb8P,All For Us,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27343bc512b34c0dba811c70e12', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0243bc512b34c0dba811c70e12', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485143bc512b34c0dba811c70e12', 'width': 64}]",2022-08-10T16:37:13Z,2019-11-21,https://open.spotify.com/track/76YSWx6L6FNsuaP6GWBb8P,2feDdbD5araYcm6JhFHHw7,76,{'status': 429}
0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0234362676667a4322838ccc97', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485134362676667a4322838ccc97', 'width': 64}]",2022-06-03T17:10:00Z,2022-06-03,https://open.spotify.com/track/0O6u0VJ46W86TxN9wgyqDj,246dkjvS1zLTtiykXe5h60,85,{'status': 429}
50nfwKoDiSYg8zOCREWAm5,Shivers,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ef24c3fdbf856340d55cfeb2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ef24c3fdbf856340d55cfeb2', 'width': 64}]",2022-01-16T05:45:11Z,2021-10-29,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,6eUKZXaKkcviH0Ku9w2n3V,86,{'status': 429}
3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738d7a7f1855b04104ba59c18b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028d7a7f1855b04104ba59c18b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518d7a7f1855b04104ba59c18b', 'width': 64}]",2023-08-21T00:40:14Z,2021-07-30,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z,7f5Zgnp2spUuuzKplmRkt7,84,{'status': 429}
4ZtFanR9U6ndgddUvNcjcG,good 4 u,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a91c10fe9472d9bd89802e5a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a91c10fe9472d9bd89802e5a', 'width': 64}]",2022-04-13T20:41:47Z,2021-05-21,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,1McMsnEElThX1knmY4oliG,86,{'status': 429}
