id,name,images,added_date,release_date,url,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,error
4aR9bPMAOFySBuQSbVWF3d,Smile,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273903b3846b9843677ca51bad9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02903b3846b9843677ca51bad9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851903b3846b9843677ca51bad9', 'width': 64}]",2020-08-07T08:21:52Z,2006-05-08,https://open.spotify.com/track/4aR9bPMAOFySBuQSbVWF3d,13saZpZnCDWOI9D4IJhp1f,63,0.632,0.639,5.0,-5.938,1.0,0.0259,0.00143,0.0,0.221,0.733,95.506,audio_features,spotify:track:4aR9bPMAOFySBuQSbVWF3d,https://api.spotify.com/v1/tracks/4aR9bPMAOFySBuQSbVWF3d,https://api.spotify.com/v1/audio-analysis/4aR9bPMAOFySBuQSbVWF3d,196893.0,4.0,
3rKCDtV8UcF0RytSiXxypc,Get Up (feat. Chamillionaire),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738136c2c2762cba40cb51f9aa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028136c2c2762cba40cb51f9aa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518136c2c2762cba40cb51f9aa', 'width': 64}]",2020-08-07T08:21:52Z,2006,https://open.spotify.com/track/3rKCDtV8UcF0RytSiXxypc,2NdeV5rLm47xAvogXrYhJX,63,0.964,0.595,1.0,-6.887,0.0,0.109,0.0248,5.14e-06,0.0405,0.629,128.593,audio_features,spotify:track:3rKCDtV8UcF0RytSiXxypc,https://api.spotify.com/v1/tracks/3rKCDtV8UcF0RytSiXxypc,https://api.spotify.com/v1/audio-analysis/3rKCDtV8UcF0RytSiXxypc,261880.0,4.0,
58HpsDKeYoLtNhXFQyQmz5,Move Along,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734d54e4f290fe5c08c66ebc0e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024d54e4f290fe5c08c66ebc0e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514d54e4f290fe5c08c66ebc0e', 'width': 64}]",2020-08-07T08:21:52Z,2005-01-01,https://open.spotify.com/track/58HpsDKeYoLtNhXFQyQmz5,3vAaWhdBR38Q02ohXqaNHT,63,0.526,0.92,3.0,-3.866,1.0,0.0472,0.000124,0.0,0.371,0.615,109.86,audio_features,spotify:track:58HpsDKeYoLtNhXFQyQmz5,https://api.spotify.com/v1/tracks/58HpsDKeYoLtNhXFQyQmz5,https://api.spotify.com/v1/audio-analysis/58HpsDKeYoLtNhXFQyQmz5,238880.0,4.0,
5xT8JXJSyHYNfC11OFqzFL,Is It Any Wonder?,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732ebd3c8519497dc562f8f9aa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022ebd3c8519497dc562f8f9aa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512ebd3c8519497dc562f8f9aa', 'width': 64}]",2020-08-07T08:21:52Z,2006-06-12,https://open.spotify.com/track/5xT8JXJSyHYNfC11OFqzFL,53A0W3U0s8diEn9RhXQhVz,63,0.489,0.955,11.0,-2.771,0.0,0.0363,3.82e-05,0.000178,0.334,0.816,129.352,audio_features,spotify:track:5xT8JXJSyHYNfC11OFqzFL,https://api.spotify.com/v1/tracks/5xT8JXJSyHYNfC11OFqzFL,https://api.spotify.com/v1/audio-analysis/5xT8JXJSyHYNfC11OFqzFL,186173.0,4.0,
0k6HUzaRHpQ3eEWr1C7Esh,Ms. New Booty,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734f9e97fa729c2f120512ddd7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024f9e97fa729c2f120512ddd7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514f9e97fa729c2f120512ddd7', 'width': 64}]",2020-08-07T08:21:52Z,2005-01-01,https://open.spotify.com/track/0k6HUzaRHpQ3eEWr1C7Esh,3RPYHNSwe3w0mtfJwKIN9P,62,0.64,0.62,1.0,-5.931,1.0,0.416,0.016,0.0,0.0831,0.609,129.37,audio_features,spotify:track:0k6HUzaRHpQ3eEWr1C7Esh,https://api.spotify.com/v1/tracks/0k6HUzaRHpQ3eEWr1C7Esh,https://api.spotify.com/v1/audio-analysis/0k6HUzaRHpQ3eEWr1C7Esh,252653.0,5.0,
7cVmKBwzPsh4Fmb6SplfEm,"Lean Wit It, Rock Wit It","[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730b7ca7ba01c2f0393c3a9292', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020b7ca7ba01c2f0393c3a9292', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510b7ca7ba01c2f0393c3a9292', 'width': 64}]",2020-08-07T08:21:52Z,2006-01-01,https://open.spotify.com/track/7cVmKBwzPsh4Fmb6SplfEm,0VKTLKamj4IH8OfQbUL0kq,62,0.886,0.62,5.0,-5.854,1.0,0.307,0.082,0.0,0.1,0.6,76.035,audio_features,spotify:track:7cVmKBwzPsh4Fmb6SplfEm,https://api.spotify.com/v1/tracks/7cVmKBwzPsh4Fmb6SplfEm,https://api.spotify.com/v1/audio-analysis/7cVmKBwzPsh4Fmb6SplfEm,229813.0,4.0,
2JpUkUR0OsOlUUfm6iS8ic,Money Maker,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731ff60896218b50e65daa0372', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021ff60896218b50e65daa0372', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511ff60896218b50e65daa0372', 'width': 64}]",2020-08-07T08:21:52Z,2006-01-01,https://open.spotify.com/track/2JpUkUR0OsOlUUfm6iS8ic,3ipn9JLAPI5GUEo4y4jcoi,62,0.551,0.598,1.0,-6.79,1.0,0.27,0.15,0.0,0.299,0.612,78.756,audio_features,spotify:track:2JpUkUR0OsOlUUfm6iS8ic,https://api.spotify.com/v1/tracks/2JpUkUR0OsOlUUfm6iS8ic,https://api.spotify.com/v1/audio-analysis/2JpUkUR0OsOlUUfm6iS8ic,230613.0,4.0,
4mnTMsp8Cgf9TNiQMhH11L,I Wish I Was a Punk Rocker (with Flowers in My Hair),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737a731217c9463e1056cd727c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027a731217c9463e1056cd727c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517a731217c9463e1056cd727c', 'width': 64}]",2020-08-07T08:21:52Z,2006-06-05,https://open.spotify.com/track/4mnTMsp8Cgf9TNiQMhH11L,3xnfpcM4DC9zeHVuDhYICB,60,0.7,0.465,4.0,-6.815,1.0,0.358,0.544,0.0,0.606,0.719,108.102,audio_features,spotify:track:4mnTMsp8Cgf9TNiQMhH11L,https://api.spotify.com/v1/tracks/4mnTMsp8Cgf9TNiQMhH11L,https://api.spotify.com/v1/audio-analysis/4mnTMsp8Cgf9TNiQMhH11L,151640.0,4.0,
2RWxrpsFshOBFwRBRstUlQ,Check On It (feat. Bun B & Slim Thug),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273632e4eafb2ffba59a2ae4500', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02632e4eafb2ffba59a2ae4500', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851632e4eafb2ffba59a2ae4500', 'width': 64}]",2020-08-07T08:21:52Z,2006-09-04,https://open.spotify.com/track/2RWxrpsFshOBFwRBRstUlQ,6vWDO969PvNqNYHIOW5v0m,60,0.705,0.796,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.864,166.042,audio_features,spotify:track:2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/tracks/2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/audio-analysis/2RWxrpsFshOBFwRBRstUlQ,210453.0,4.0,
3HVJbdz0V402U5YggQK4Ao,Touch It,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cb985820fdad1b2ff5402141', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cb985820fdad1b2ff5402141', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cb985820fdad1b2ff5402141', 'width': 64}]",2020-08-07T08:21:52Z,2006-01-01,https://open.spotify.com/track/3HVJbdz0V402U5YggQK4Ao,1YfEcTuGvBQ8xSD1f53UnK,60,0.658,0.551,1.0,-6.62,1.0,0.37,0.0043,0.000108,0.197,0.442,138.335,audio_features,spotify:track:3HVJbdz0V402U5YggQK4Ao,https://api.spotify.com/v1/tracks/3HVJbdz0V402U5YggQK4Ao,https://api.spotify.com/v1/audio-analysis/3HVJbdz0V402U5YggQK4Ao,214960.0,5.0,
7pAT4dOUzjq8Ziap5ShIqC,Where'd You Go (feat. Holly Brook & Jonah Matranga),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273617b7d3433ff3a447faa7c08', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02617b7d3433ff3a447faa7c08', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851617b7d3433ff3a447faa7c08', 'width': 64}]",2020-08-07T08:21:52Z,2005-11-21,https://open.spotify.com/track/7pAT4dOUzjq8Ziap5ShIqC,7dWYWUbO68rXJOcyA7SpJk,59,0.684,0.819,1.0,-3.309,0.0,0.238,0.262,0.00197,0.113,0.25,179.999,audio_features,spotify:track:7pAT4dOUzjq8Ziap5ShIqC,https://api.spotify.com/v1/tracks/7pAT4dOUzjq8Ziap5ShIqC,https://api.spotify.com/v1/audio-analysis/7pAT4dOUzjq8Ziap5ShIqC,231867.0,4.0,
1Ab6RxeKl3e07zP7Get7CX,Stupid Girls,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730156b42e6443277454bb30fa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020156b42e6443277454bb30fa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510156b42e6443277454bb30fa', 'width': 64}]",2020-08-07T08:21:52Z,2006-04-04,https://open.spotify.com/track/1Ab6RxeKl3e07zP7Get7CX,1KCSPY1glIKqW2TotWuXOR,59,0.683,0.886,4.0,-5.045,0.0,0.071,0.000738,0.00188,0.0524,0.566,100.04,audio_features,spotify:track:1Ab6RxeKl3e07zP7Get7CX,https://api.spotify.com/v1/tracks/1Ab6RxeKl3e07zP7Get7CX,https://api.spotify.com/v1/audio-analysis/1Ab6RxeKl3e07zP7Get7CX,197173.0,4.0,
2GdGb6bdMYoq7EHkmWvb5D,No Promises,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a2443b7447d1a781dbe9d1ec', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a2443b7447d1a781dbe9d1ec', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a2443b7447d1a781dbe9d1ec', 'width': 64}]",2020-08-07T08:21:52Z,2006-04-17,https://open.spotify.com/track/2GdGb6bdMYoq7EHkmWvb5D,6H4lieipng8aGu3Hbd1UeJ,59,0.496,0.507,4.0,-6.073,1.0,0.0263,0.539,0.0,0.115,0.203,79.808,audio_features,spotify:track:2GdGb6bdMYoq7EHkmWvb5D,https://api.spotify.com/v1/tracks/2GdGb6bdMYoq7EHkmWvb5D,https://api.spotify.com/v1/audio-analysis/2GdGb6bdMYoq7EHkmWvb5D,222160.0,4.0,
13pyGLYmBjYgvOMIEivX2K,I Don't Feel Like Dancin',"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ab41b12bbc0f61ebdfb2dfaf', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ab41b12bbc0f61ebdfb2dfaf', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ab41b12bbc0f61ebdfb2dfaf', 'width': 64}]",2020-08-07T08:21:52Z,2006-01-01,https://open.spotify.com/track/13pyGLYmBjYgvOMIEivX2K,3Y10boYzeuFCJ4Qgp53w6o,59,0.71,0.917,7.0,-3.385,1.0,0.0287,0.018,0.0,0.335,0.83,108.031,audio_features,spotify:track:13pyGLYmBjYgvOMIEivX2K,https://api.spotify.com/v1/tracks/13pyGLYmBjYgvOMIEivX2K,https://api.spotify.com/v1/audio-analysis/13pyGLYmBjYgvOMIEivX2K,288360.0,4.0,
5ZqNz8GXWpkb95f7aVxTA0,It Ends Tonight,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734d54e4f290fe5c08c66ebc0e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024d54e4f290fe5c08c66ebc0e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514d54e4f290fe5c08c66ebc0e', 'width': 64}]",2020-08-07T08:21:52Z,2005-01-01,https://open.spotify.com/track/5ZqNz8GXWpkb95f7aVxTA0,3vAaWhdBR38Q02ohXqaNHT,59,0.454,0.631,0.0,-4.733,1.0,0.0268,0.00233,0.0,0.177,0.313,87.888,audio_features,spotify:track:5ZqNz8GXWpkb95f7aVxTA0,https://api.spotify.com/v1/tracks/5ZqNz8GXWpkb95f7aVxTA0,https://api.spotify.com/v1/audio-analysis/5ZqNz8GXWpkb95f7aVxTA0,244827.0,4.0,
5ClXLJW6OLZuTLCwhmX9h9,From Paris to Berlin,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273935a51cf76d332505d88b75f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02935a51cf76d332505d88b75f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851935a51cf76d332505d88b75f', 'width': 64}]",2020-08-07T08:21:52Z,2004-08-23,https://open.spotify.com/track/5ClXLJW6OLZuTLCwhmX9h9,2nnBn2iyqkuOBj85nhGp1k,59,0.741,0.869,9.0,-6.534,0.0,0.0816,0.096,0.0,0.0396,0.839,126.069,audio_features,spotify:track:5ClXLJW6OLZuTLCwhmX9h9,https://api.spotify.com/v1/tracks/5ClXLJW6OLZuTLCwhmX9h9,https://api.spotify.com/v1/audio-analysis/5ClXLJW6OLZuTLCwhmX9h9,209667.0,4.0,
0tYPj0NYa7vjlJaqlRSnJb,Chain Hang Low,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730fdc4dce5747cfb5d255f609', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020fdc4dce5747cfb5d255f609', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510fdc4dce5747cfb5d255f609', 'width': 64}]",2020-08-07T08:21:52Z,2006-01-01,https://open.spotify.com/track/0tYPj0NYa7vjlJaqlRSnJb,4USNIVeRwXIAdbVSTqelbh,58,0.792,0.589,4.0,-6.869,0.0,0.262,0.0259,0.000128,0.114,0.778,157.147,audio_features,spotify:track:0tYPj0NYa7vjlJaqlRSnJb,https://api.spotify.com/v1/tracks/0tYPj0NYa7vjlJaqlRSnJb,https://api.spotify.com/v1/audio-analysis/0tYPj0NYa7vjlJaqlRSnJb,207587.0,4.0,
2SGBEDwsOAOAHrrdAd304i,She Moves In Her Own Way,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736e8b31b2e7cec192c603eece', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026e8b31b2e7cec192c603eece', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516e8b31b2e7cec192c603eece', 'width': 64}]",2020-08-07T08:21:52Z,2006-01-01,https://open.spotify.com/track/2SGBEDwsOAOAHrrdAd304i,1GLtl8uqKmnyCWxHmw9tL4,58,0.431,0.81,7.0,-5.379,1.0,0.066,0.276,0.0,0.0906,0.795,76.412,audio_features,spotify:track:2SGBEDwsOAOAHrrdAd304i,https://api.spotify.com/v1/tracks/2SGBEDwsOAOAHrrdAd304i,https://api.spotify.com/v1/audio-analysis/2SGBEDwsOAOAHrrdAd304i,169307.0,4.0,
5i9UKSttY3V7x9OnYZsMBX,A Moment Like This,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e6ad6ae83f74c9e3eb3132ab', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e6ad6ae83f74c9e3eb3132ab', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e6ad6ae83f74c9e3eb3132ab', 'width': 64}]",2020-08-07T08:21:52Z,2007,https://open.spotify.com/track/5i9UKSttY3V7x9OnYZsMBX,5lKZWd6HiSCLfnDGrq9RAm,56,0.261,0.562,8.0,-3.667,1.0,0.0301,0.423,7.54e-06,0.131,0.167,70.543,audio_features,spotify:track:5i9UKSttY3V7x9OnYZsMBX,https://api.spotify.com/v1/tracks/5i9UKSttY3V7x9OnYZsMBX,https://api.spotify.com/v1/audio-analysis/5i9UKSttY3V7x9OnYZsMBX,257293.0,4.0,
19iqWNzp5LwEdvntpEK8MP,"Steady, As She Goes","[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27392dc0572b3ba4b588ec1134e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0292dc0572b3ba4b588ec1134e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485192dc0572b3ba4b588ec1134e', 'width': 64}]",2020-08-07T08:21:52Z,2006,https://open.spotify.com/track/19iqWNzp5LwEdvntpEK8MP,4wo1267SJuUfHgasdlfNfc,56,0.525,0.578,9.0,-4.563,1.0,0.12,0.0132,0.00916,0.108,0.537,123.696,audio_features,spotify:track:19iqWNzp5LwEdvntpEK8MP,https://api.spotify.com/v1/tracks/19iqWNzp5LwEdvntpEK8MP,https://api.spotify.com/v1/audio-analysis/19iqWNzp5LwEdvntpEK8MP,215267.0,4.0,
3YQjgTpUVNWvpYeb2mtTF7,Grillz,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a5753ae3330e275ead1017c4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a5753ae3330e275ead1017c4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a5753ae3330e275ead1017c4', 'width': 64}]",2020-08-07T08:21:52Z,2005-11-22,https://open.spotify.com/track/3YQjgTpUVNWvpYeb2mtTF7,2gBjLmx6zQnFGQJCAQpRgw,55,0.867,0.504,4.0,-7.737,0.0,0.241,0.0358,0.0,0.307,0.84,82.996,audio_features,spotify:track:3YQjgTpUVNWvpYeb2mtTF7,https://api.spotify.com/v1/tracks/3YQjgTpUVNWvpYeb2mtTF7,https://api.spotify.com/v1/audio-analysis/3YQjgTpUVNWvpYeb2mtTF7,271160.0,4.0,
1kAC8QX4meGZhEbtXtqF1o,The Rose,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273af0b3c7b9d9bf67616514a6c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02af0b3c7b9d9bf67616514a6c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851af0b3c7b9d9bf67616514a6c', 'width': 64}]",2020-08-07T08:21:52Z,2006-11-20,https://open.spotify.com/track/1kAC8QX4meGZhEbtXtqF1o,5Z1CCuBsyhEHngq3U5IraY,55,0.28,0.2,9.0,-9.66,1.0,0.0294,0.79,0.0,0.081,0.178,129.61,audio_features,spotify:track:1kAC8QX4meGZhEbtXtqF1o,https://api.spotify.com/v1/tracks/1kAC8QX4meGZhEbtXtqF1o,https://api.spotify.com/v1/audio-analysis/1kAC8QX4meGZhEbtXtqF1o,218933.0,3.0,
6k8uthjEbttfWXcGaNTQGD,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733be0ba5f057a72963547dca8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023be0ba5f057a72963547dca8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513be0ba5f057a72963547dca8', 'width': 64}]",2020-08-07T08:21:52Z,2006-11-07,https://open.spotify.com/track/6k8uthjEbttfWXcGaNTQGD,3Isy6kedDrgPYoTS1dazA9,54,0.711,0.761,8.0,-3.04,1.0,0.225,0.067,0.0,0.041,0.718,95.824,audio_features,spotify:track:6k8uthjEbttfWXcGaNTQGD,https://api.spotify.com/v1/tracks/6k8uthjEbttfWXcGaNTQGD,https://api.spotify.com/v1/audio-analysis/6k8uthjEbttfWXcGaNTQGD,243880.0,4.0,
28euH5Ny1JXxZAt2KjWp62,You Give Me Something,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27390df8195ca2109edf64f9a09', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0290df8195ca2109edf64f9a09', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485190df8195ca2109edf64f9a09', 'width': 64}]",2020-08-07T08:21:52Z,2006-01-01,https://open.spotify.com/track/28euH5Ny1JXxZAt2KjWp62,3LpLGlgRS1IKPPwElnpW35,53,0.559,0.671,7.0,-7.109,1.0,0.1,0.21,0.0,0.0869,0.577,79.493,audio_features,spotify:track:28euH5Ny1JXxZAt2KjWp62,https://api.spotify.com/v1/tracks/28euH5Ny1JXxZAt2KjWp62,https://api.spotify.com/v1/audio-analysis/28euH5Ny1JXxZAt2KjWp62,212933.0,4.0,
6yuvC80FcnVJNvC0DbXN9e,Come to Me (feat. Nicole Scherzinger),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27360c99c564024a5432e81eb5f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0260c99c564024a5432e81eb5f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485160c99c564024a5432e81eb5f', 'width': 64}]",2020-08-07T08:21:52Z,2006-10-16,https://open.spotify.com/track/6yuvC80FcnVJNvC0DbXN9e,59wfkuBoNyhDMQGCljbUbA,53,0.819,0.485,6.0,-6.45,0.0,0.0756,0.0176,0.0,0.658,0.386,96.998,audio_features,spotify:track:6yuvC80FcnVJNvC0DbXN9e,https://api.spotify.com/v1/tracks/6yuvC80FcnVJNvC0DbXN9e,https://api.spotify.com/v1/audio-analysis/6yuvC80FcnVJNvC0DbXN9e,276787.0,4.0,
5TXNLJ2EENAt3Tf9MX4kT2,Beep,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738cc44129c3b11adec74058d6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028cc44129c3b11adec74058d6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518cc44129c3b11adec74058d6', 'width': 64}]",2020-08-07T08:21:52Z,2005-01-01,https://open.spotify.com/track/5TXNLJ2EENAt3Tf9MX4kT2,6wPhSqRtPu1UhRCDX5yaDJ,51,0.935,0.745,7.0,-6.391,1.0,0.0431,0.00914,0.0,0.116,0.518,103.691,audio_features,spotify:track:5TXNLJ2EENAt3Tf9MX4kT2,https://api.spotify.com/v1/tracks/5TXNLJ2EENAt3Tf9MX4kT2,https://api.spotify.com/v1/audio-analysis/5TXNLJ2EENAt3Tf9MX4kT2,229360.0,4.0,
1JOxCh2Aa08z8cNJQJhWBJ,Fill My Little World,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273304a271291b3699d16d62db1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02304a271291b3699d16d62db1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851304a271291b3699d16d62db1', 'width': 64}]",2020-08-07T08:21:52Z,2006-06-05,https://open.spotify.com/track/1JOxCh2Aa08z8cNJQJhWBJ,4AksvCnkZaQoTu1nJr62Db,50,0.462,0.783,7.0,-7.814,1.0,0.0309,0.0333,0.0,0.348,0.68,175.964,audio_features,spotify:track:1JOxCh2Aa08z8cNJQJhWBJ,https://api.spotify.com/v1/tracks/1JOxCh2Aa08z8cNJQJhWBJ,https://api.spotify.com/v1/audio-analysis/1JOxCh2Aa08z8cNJQJhWBJ,247253.0,4.0,
0Eu5SrReZzaJX0NLKI8tQS,Bossy Featuring Too $hort (feat. Too $hort),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f7c1f1c40c77e6d3e67195a2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f7c1f1c40c77e6d3e67195a2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f7c1f1c40c77e6d3e67195a2', 'width': 64}]",2020-08-07T08:21:52Z,2006-08-22,https://open.spotify.com/track/0Eu5SrReZzaJX0NLKI8tQS,0IF46mUS8NXjgHabxk2MCM,49,0.906,0.624,4.0,-5.556,1.0,0.179,0.000185,6.21e-06,0.0608,0.775,84.009,audio_features,spotify:track:0Eu5SrReZzaJX0NLKI8tQS,https://api.spotify.com/v1/tracks/0Eu5SrReZzaJX0NLKI8tQS,https://api.spotify.com/v1/audio-analysis/0Eu5SrReZzaJX0NLKI8tQS,274947.0,4.0,
1bPqAXwNiVcM6zjJU1Z4Cd,What's Left Of Me,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736cb1516a85ff50124b1ba9a1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026cb1516a85ff50124b1ba9a1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516cb1516a85ff50124b1ba9a1', 'width': 64}]",2020-08-07T08:21:52Z,2006-01-01,https://open.spotify.com/track/1bPqAXwNiVcM6zjJU1Z4Cd,6ewMqjrF31lC8ywRsvm073,47,0.421,0.728,7.0,-5.644,1.0,0.035,0.136,0.0,0.136,0.311,150.12,audio_features,spotify:track:1bPqAXwNiVcM6zjJU1Z4Cd,https://api.spotify.com/v1/tracks/1bPqAXwNiVcM6zjJU1Z4Cd,https://api.spotify.com/v1/audio-analysis/1bPqAXwNiVcM6zjJU1Z4Cd,244667.0,4.0,
